start_station_name,date,avgtemp,value
W 52 St & 6 Ave,2022-04-28,8.2,1
E 55 St & 2 Ave,2022-04-08,12.8,1
Lenox Ave & W 144 St,2022-04-14,16.3,1
Fulton St & Utica Ave,2022-04-25,10.4,1
W 53 St & 10 Ave,2022-04-22,14.6,1
Columbus Ave & W 103 St,2022-04-06,8.6,1
W 52 St & 6 Ave,2022-04-15,15.7,1
E 51 St & 2 Ave,2022-04-26,11.5,1
Stanton St & Chrystie St,2022-04-30,12.9,1
Allen St & Stanton St,2022-04-06,8.6,1
Sterling Pl & Bedford Ave,2022-04-16,15.7,1
E 2 St & Avenue A,2022-04-05,9.7,1
Prospect Park West & 8 St,2022-04-19,7.6,1
E 10 St & Avenue A,2022-04-29,10.4,1
Adam Clayton Powell Blvd & W 123 St,2022-04-14,16.3,1
8 Ave & W 31 St,2022-04-28,8.2,1
DeKalb Ave & Vanderbilt Ave,2022-04-03,7.0,1
E 41 St & Madison Ave (SW corner),2022-04-28,8.2,1
Broadway\t& W 48 St,2022-04-27,11.6,1
E 72 St & York Ave,2022-04-19,7.6,1
Spruce St & Nassau St,2022-04-05,9.7,1
55 St & 7 Ave,2022-04-05,9.7,1
17 St & 5 Ave,2022-04-08,12.8,1
Perry St & Bleecker St,2022-04-09,11.4,1
Clark St & Henry St,2022-04-01,13.1,1
E 20 St & 2 Ave,2022-04-03,7.0,1
LaGuardia Pl & W 3 St,2022-04-11,8.8,1
Crescent St & 30 Ave,2022-04-01,13.1,1
Lawrence St & Willoughby St,2022-04-26,11.5,1
Grand Concourse & E 171 St,2022-04-11,8.8,1
1 Ave & E 39 St,2022-04-15,15.7,1
49 Ave & 21 St,2022-04-16,15.7,1
Underhill Ave & Lincoln Pl,2022-04-24,12.8,1
E 11 St & 1 Ave,2022-04-14,16.3,1
Central Park W & W 97 St,2022-04-21,10.6,1
E 45 St & 3 Ave,2022-04-25,10.4,1
Hoyt St & Warren St,2022-04-16,15.7,1
E 3 St & 1 Ave,2022-04-15,15.7,1
W 20 St & 8 Ave,2022-04-20,9.4,1
Cadman Plaza E & Tillary St,2022-04-30,12.9,1
Leonard St & Nassau Ave,2022-04-27,11.6,1
E 7 St & Avenue A,2022-04-15,15.7,1
6 Ave & 21 St,2022-04-13,15.4,1
Astoria Park S & Shore Blvd,2022-04-12,13.4,1
E 6 St & 2 Ave,2022-04-21,10.6,1
Broadway & W 41 St,2022-04-06,8.6,1
E 115 St & Madison Ave,2022-04-26,11.5,1
W 42 St & 6 Ave,2022-04-30,12.9,1
W 37 St & Broadway,2022-04-20,9.4,1
10 Ave & W 28 St,2022-04-04,7.6,1
Broadway & W 58 St,2022-04-25,10.4,1
E 4 St & Ave B,2022-04-09,11.4,1
Pier 40 - Hudson River Park,2022-04-29,10.4,1
5 Ave & E 72 St,2022-04-28,8.2,1
E 30 St & Park Ave S,2022-04-27,11.6,1
6 Ave & W 45 St,2022-04-19,7.6,1
Forsyth St & Canal St,2022-04-02,7.2,1
E 44 St & Lexington Ave,2022-04-12,13.4,1
W 54 St & 9 Ave,2022-04-30,12.9,1
8 Ave & W 49 St,2022-04-14,16.3,1
W 47 St & 10 Ave,2022-04-09,11.4,1
Central Park North & Adam Clayton Powell Blvd,2022-04-20,9.4,1
W 31 St & 7 Ave,2022-04-12,13.4,1
W 31 St & 7 Ave,2022-04-09,11.4,1
Devoe St & Morgan Ave,2022-04-01,13.1,1
E 15 St & 3 Ave,2022-04-09,11.4,1
W 48 St &  Rockefeller Plaza,2022-04-15,15.7,1
Brooklyn Bridge Park - Pier 2,2022-04-02,7.2,1
1 Ave & E 68 St,2022-04-20,9.4,1
Adam Clayton Powell Blvd & W 118 St,2022-04-04,7.6,1
W Broadway & Spring St,2022-04-20,9.4,1
W 50 St & 10 Ave,2022-04-02,7.2,1
Union Ave & N 12 St,2022-04-28,8.2,1
Washington Pl & 6 Ave,2022-04-11,8.8,1
Forsyth St & Broome St,2022-04-22,14.6,1
Central Park West & W 76 St,2022-04-02,7.2,1
E 20 St & Park Ave,2022-04-02,7.2,1
Astoria Park S & Shore Blvd,2022-04-26,11.5,1
Anthony Ave & E Tremont Ave,2022-04-28,8.2,1
Myrtle Ave & St Edwards St,2022-04-19,7.6,1
E 72 St & York Ave,2022-04-17,8.3,1
E 92 St & Park Ave,2022-04-24,12.8,1
E 81 St & 3 Ave,2022-04-08,12.8,1
W 11 St & 6 Ave,2022-04-01,13.1,1
E 92 St & Park Ave,2022-04-09,11.4,1
University Pl & E 14 St,2022-04-08,12.8,1
Frederick Douglass Blvd & W 139 St,2022-04-28,8.2,1
23 Ave & 27 St,2022-04-16,15.7,1
E 12 St & 3 Ave,2022-04-30,12.9,1
E 40 St & Park Ave,2022-04-05,9.7,1
Myrtle Ave & Linden St,2022-04-17,8.3,1
E 48 St & 3 Ave,2022-04-23,13.3,1
Cleveland Pl & Spring St,2022-04-02,7.2,1
DeKalb Ave & S Portland Ave,2022-04-20,9.4,1
Pleasant Ave & E 120 St,2022-04-26,11.5,1
10 Ave & W 14 St,2022-04-20,9.4,1
Leonard St & Nassau Ave,2022-04-18,7.9,1
W 30 St & 10 Ave,2022-04-21,10.6,1
E 77 St & 3 Ave,2022-04-14,16.3,1
Adam Clayton Powell Blvd & W 138 St,2022-04-01,13.1,1
Frederick Douglass Blvd & W 145 St,2022-04-24,12.8,1
E 11 St & 1 Ave,2022-04-08,12.8,1
W 100 St & Manhattan Ave,2022-04-09,11.4,1
W 116 St & Broadway,2022-04-19,7.6,1
2 Ave & E 29 St,2022-04-11,8.8,1
E 80 St & 2 Ave,2022-04-12,13.4,1
Central Park W & W 97 St,2022-04-30,12.9,1
E 16 St & 5 Ave,2022-04-29,10.4,1
W 26 St & 10 Ave,2022-04-17,8.3,1
W 26 St & 10 Ave,2022-04-08,12.8,1
21 St & 4 Ave,2022-04-26,11.5,1
Broadway & E 14 St,2022-04-20,9.4,1
E 102 St & 1 Ave,2022-04-28,8.2,1
W 42 St & Dyer Ave,2022-04-24,12.8,1
Metropolitan Ave & Bedford Ave,2022-04-16,15.7,1
Leonard St & Boerum St,2022-04-14,16.3,1
W 54 St & 9 Ave,2022-04-22,14.6,1
Grand Army Plaza & Plaza St West,2022-04-29,10.4,1
Sharon St & Olive St,2022-04-01,13.1,1
Stagg St & Union Ave,2022-04-23,13.3,1
University Pl & E 8 St,2022-04-03,7.0,1
Suydam St & Knickerbocker Ave,2022-04-11,8.8,1
Broadway & W 142 St,2022-04-07,9.1,1
Emerson Pl & Myrtle Ave,2022-04-10,8.6,1
E 118 St & 3 Ave,2022-04-05,9.7,1
Washington Square E,2022-04-30,12.9,1
Bergen St & Smith St,2022-04-22,14.6,1
W 21 St & 6 Ave,2022-04-29,10.4,1
W 52 St & 11 Ave,2022-04-16,15.7,1
9 Ave & W 22 St,2022-04-13,15.4,1
W 146 St & Broadway,2022-04-09,11.4,1
Grand St & Havemeyer St,2022-04-24,12.8,1
Grand St & Havemeyer St,2022-04-24,12.8,1
8 Ave & W 31 St,2022-04-13,15.4,1
Broadway\t& W 48 St,2022-04-08,12.8,1
Lenox Ave & W 126 St,2022-04-29,10.4,1
Broadway & W 36 St,2022-04-12,13.4,1
Beck St & Leggett Ave,2022-04-19,7.6,1
Avenue D & E 10 St,2022-04-04,7.6,1
Columbus Ave & W 72 St,2022-04-12,13.4,1
E 47 St & 2 Ave,2022-04-17,8.3,1
W 84 St & Broadway,2022-04-14,16.3,1
21 St & Hoyt Ave S,2022-04-11,8.8,1
Columbus Ave & W 103 St,2022-04-02,7.2,1
Broadway & E 21 St,2022-04-14,16.3,1
8 Ave & W 16 St,2022-04-20,9.4,1
Carmine St & 6 Ave,2022-04-25,10.4,1
E 85 St & 3 Ave,2022-04-02,7.2,1
Bank St & Washington St,2022-04-08,12.8,1
Atlantic Ave & Furman St,2022-04-16,15.7,1
21 St & Hoyt Ave S,2022-04-02,7.2,1
Columbus Ave & W 95 St,2022-04-05,9.7,1
Barrow St & Hudson St,2022-04-19,7.6,1
E 72 St & Park Ave,2022-04-24,12.8,1
Perry St & Greenwich Ave,2022-04-28,8.2,1
W 107 St & Columbus Ave,2022-04-20,9.4,1
Clinton St & Grand St,2022-04-01,13.1,1
E 88 St & 1 Ave,2022-04-07,9.1,1
Norfolk St & Broome St,2022-04-05,9.7,1
West St & Liberty St,2022-04-09,11.4,1
Sands St & Jay St,2022-04-06,8.6,1
Stanton St & Chrystie St,2022-04-08,12.8,1
E 5 St & Ave A,2022-04-15,15.7,1
5 Ave & E 87 St,2022-04-18,7.9,1
E 102 St & 1 Ave,2022-04-19,7.6,1
S 4 St & Rodney St,2022-04-08,12.8,1
8 Ave & W 27 St,2022-04-06,8.6,1
S 5 Pl & S 5 St,2022-04-14,16.3,1
3 St & 7 Ave,2022-04-03,7.0,1
North Moore St & Greenwich St,2022-04-20,9.4,1
Bedford Ave & S 9 St,2022-04-25,10.4,1
E 149 St & Morris Ave,2022-04-12,13.4,1
S Portland Ave & Hanson Pl,2022-04-24,12.8,1
Columbia St & Degraw St,2022-04-12,13.4,1
W 35 St & 9 Ave,2022-04-07,9.1,1
Clinton St & Grand St,2022-04-16,15.7,1
Frederick Douglass Blvd & W 115 St,2022-04-29,10.4,1
Cliff St & Fulton St,2022-04-17,8.3,1
E 33 St & 5 Ave,2022-04-26,11.5,1
E 39 St & 2 Ave,2022-04-02,7.2,1
W 56 St & 10 Ave,2022-04-21,10.6,1
Broadway & W 36 St,2022-04-18,7.9,1
10 St & 5 Ave,2022-04-29,10.4,1
W 44 St & 11 Ave,2022-04-04,7.6,1
Spring St & Hudson St,2022-04-04,7.6,1
Pleasant Ave & E 120 St,2022-04-09,11.4,1
8 Ave & W 16 St,2022-04-18,7.9,1
2 Ave & E 29 St,2022-04-08,12.8,1
E 75 St & 3 Ave,2022-04-14,16.3,1
Broadway & E 21 St,2022-04-13,15.4,1
Lafayette Ave & Ft Greene Pl,2022-04-26,11.5,1
W 44 St & 11 Ave,2022-04-04,7.6,1
8 Ave & W 33 St,2022-04-22,14.6,1
Little West St & 1 Pl,2022-04-23,13.3,1
Centre St & Worth St,2022-04-13,15.4,1
9 Ave & W 45 St,2022-04-17,8.3,1
Cooper Square & Astor Pl,2022-04-21,10.6,1
W 34 St & 11 Ave,2022-04-22,14.6,1
E 91 St & 2 Ave,2022-04-04,7.6,1
E 58 St & 3 Ave,2022-04-13,15.4,1
E 23 St & 1 Ave,2022-04-26,11.5,1
Broadway & W 25 St,2022-04-19,7.6,1
1 Ave & E 6 St,2022-04-24,12.8,1
E 23 St & 1 Ave,2022-04-27,11.6,1
6 Ave & W 34 St,2022-04-27,11.6,1
E 45 St & 3 Ave,2022-04-18,7.9,1
E 23 St & 1 Ave,2022-04-03,7.0,1
W 22 St & 10 Ave,2022-04-05,9.7,1
E 44 St & 2 Ave,2022-04-12,13.4,1
E 19 St & 3 Ave,2022-04-06,8.6,1
Washington Pl & Broadway,2022-04-05,9.7,1
E 1 St & 1 Ave,2022-04-13,15.4,1
Forsyth St & Broome St,2022-04-19,7.6,1
E 11 St & Avenue B,2022-04-17,8.3,1
Douglass St & 4 Ave,2022-04-19,7.6,1
Carmine St & 6 Ave,2022-04-09,11.4,1
Broadway & Whipple St,2022-04-05,9.7,1
Pier 40 - Hudson River Park,2022-04-15,15.7,1
West St & Chambers St,2022-04-02,7.2,1
E 11 St & Avenue B,2022-04-07,9.1,1
E 20 St & FDR Dr,2022-04-12,13.4,1
3 Ave & E 112 St,2022-04-20,9.4,1
6 Ave & W 34 St,2022-04-19,7.6,1
Boerum Pl\t& Pacific St,2022-04-15,15.7,1
Ave A & E 14 St,2022-04-22,14.6,1
1 Ave & E 39 St,2022-04-09,11.4,1
W 15 St & 6 Ave,2022-04-01,13.1,1
E 15 St & 3 Ave,2022-04-28,8.2,1
E 2 St & Avenue B,2022-04-01,13.1,1
E 32 St & Park Ave,2022-04-01,13.1,1
Washington Pl & Broadway,2022-04-16,15.7,1
Schermerhorn St & Court St,2022-04-11,8.8,1
Driggs Ave & N 9 St,2022-04-30,12.9,1
Dean St & Hoyt St,2022-04-17,8.3,1
Bergen St & Vanderbilt Ave,2022-04-09,11.4,1
E 7 St & Avenue A,2022-04-06,8.6,1
Old Fulton St,2022-04-18,7.9,1
Marcy Ave & Lafayette Ave,2022-04-15,15.7,1
E 56 St & 3 Ave,2022-04-28,8.2,1
55 St & 5 Ave,2022-04-08,12.8,1
W 49 St & 8 Ave,2022-04-23,13.3,1
1 Ave & E 39 St,2022-04-23,13.3,1
W 107 St & Columbus Ave,2022-04-11,8.8,1
Flushing Ave & Vanderbilt Ave,2022-04-08,12.8,1
E 44 St & Lexington Ave,2022-04-12,13.4,1
Shore Blvd & Astoria Park,2022-04-16,15.7,1
Pier 40 - Hudson River Park,2022-04-15,15.7,1
Amsterdam Ave & W 79 St,2022-04-30,12.9,1
Center Blvd & 51 Ave,2022-04-14,16.3,1
1 Ave & E 44 St,2022-04-27,11.6,1
Frederick Douglass Blvd & W 112 St,2022-04-06,8.6,1
Calyer St & Jewel St,2022-04-04,7.6,1
FDR Drive & E 35 St,2022-04-12,13.4,1
8 Ave & W 52 St,2022-04-28,8.2,1
Huron St & Franklin St,2022-04-14,16.3,1
Delancey St & Eldridge St,2022-04-25,10.4,1
W 67 St & Broadway,2022-04-16,15.7,1
E 33 St & 5 Ave,2022-04-21,10.6,1
5 Ave & E 29 St,2022-04-08,12.8,1
1 Ave & E 62 St,2022-04-11,8.8,1
Pacific St & Nevins St,2022-04-06,8.6,1
E 68 St & 3 Ave,2022-04-25,10.4,1
1 Ave & E 39 St,2022-04-12,13.4,1
Central Park W & W 103 St,2022-04-17,8.3,1
E 9 St & Avenue C,2022-04-20,9.4,1
India St Pier,2022-04-13,15.4,1
Central Park West & W 76 St,2022-04-01,13.1,1
Stanton St & Chrystie St,2022-04-10,8.6,1
Engert Ave & McGuinness Blvd,2022-04-13,15.4,1
W 70 St & Amsterdam Ave,2022-04-04,7.6,1
6 Ave & W 33 St,2022-04-26,11.5,1
27 St & Hunter St,2022-04-05,9.7,1
Grand St & Havemeyer St,2022-04-14,16.3,1
Ave A & E 11 St,2022-04-12,13.4,1
W 218 St & Indian Rd,2022-04-09,11.4,1
Rivington St & Chrystie St,2022-04-24,12.8,1
Amsterdam Ave & W 73 St,2022-04-05,9.7,1
5 Ave & 3 St,2022-04-28,8.2,1
Walker St & Baxter St,2022-04-16,15.7,1
Morton St & Washington St,2022-04-01,13.1,1
Amsterdam Ave & W 66 St,2022-04-06,8.6,1
31 St & 23 Ave,2022-04-20,9.4,1
Sullivan St & Washington Sq,2022-04-10,8.6,1
E 32 St & Park Ave,2022-04-19,7.6,1
Park Ave & Marcus Garvey Blvd,2022-04-25,10.4,1
E 11 St & Avenue B,2022-04-08,12.8,1
Myrtle Ave & Fleet Pl,2022-04-30,12.9,1
W 30 St & 8 Ave,2022-04-18,7.9,1
Lenox Ave & W 126 St,2022-04-21,10.6,1
W 17 St & 8 Ave,2022-04-29,10.4,1
3 Ave & E 163 St,2022-04-03,7.0,1
Carroll St & 5 Ave,2022-04-17,8.3,1
Frederick Douglass Blvd & W 117 St,2022-04-12,13.4,1
Central Park West & W 68 St,2022-04-24,12.8,1
Metropolitan Ave & Bedford Ave,2022-04-01,13.1,1
Amsterdam Ave & W 79 St,2022-04-08,12.8,1
W 15 St & 6 Ave,2022-04-16,15.7,1
E 39 St & 2 Ave,2022-04-10,8.6,1
W 45 St & 8 Ave,2022-04-15,15.7,1
E 67 St & Park Ave,2022-04-26,11.5,1
E 26 St & 3 Ave,2022-04-02,7.2,1
E 4 St & Ave B,2022-04-14,16.3,1
W 24 St & 7 Ave,2022-04-14,16.3,1
Broadway & E 21 St,2022-04-30,12.9,1
W 24 St & 7 Ave,2022-04-20,9.4,1
Stanton St & Norfolk St,2022-04-12,13.4,1
Flatbush Ave & Ocean Ave,2022-04-17,8.3,1
11 Ave & W 59 St,2022-04-25,10.4,1
Plaza St West & Flatbush Ave,2022-04-08,12.8,1
E 11 St & Avenue B,2022-04-18,7.9,1
Broadway & W 29 St,2022-04-26,11.5,1
Walton Ave & E 183 St,2022-04-11,8.8,1
E 44 St & Lexington Ave,2022-04-04,7.6,1
W 106 St & Central Park West,2022-04-05,9.7,1
W 44 St & 5 Ave,2022-04-26,11.5,1
Prospect Ave & E 151 St,2022-04-22,14.6,1
E 14 St & 1 Ave,2022-04-14,16.3,1
W 106 St & Central Park West,2022-04-09,11.4,1
14 St & 7 Ave,2022-04-29,10.4,1
E 14 St & 1 Ave,2022-04-02,7.2,1
E 33 St & 1 Ave,2022-04-15,15.7,1
Carroll St & 6 Ave,2022-04-30,12.9,1
24 St & 5 Ave,2022-04-20,9.4,1
Cumberland St & Lafayette Ave,2022-04-26,11.5,1
Riverside Dr & W 78 St,2022-04-22,14.6,1
53 St & 2 Ave,2022-04-24,12.8,1
E 27 St & 1 Ave,2022-04-30,12.9,1
8 Ave & W 33 St,2022-04-30,12.9,1
W 39 St & 9 Ave,2022-04-16,15.7,1
Washington Square E,2022-04-08,12.8,1
E 2 St & Avenue B,2022-04-08,12.8,1
1 Ave & E 39 St,2022-04-18,7.9,1
E 27 St & 1 Ave,2022-04-02,7.2,1
Rivington St & Ridge St,2022-04-18,7.9,1
Park Ave & E 124 St,2022-04-06,8.6,1
E 32 St & Park Ave,2022-04-02,7.2,1
E 88 St & 1 Ave,2022-04-17,8.3,1
9 Ave & W 22 St,2022-04-10,8.6,1
W 29 St & 9 Ave,2022-04-22,14.6,1
Washington Pl & 6 Ave,2022-04-24,12.8,1
7 St & 3 Ave,2022-04-12,13.4,1
8 Ave & W 38 St,2022-04-26,11.5,1
1 St & 6 Ave,2022-04-07,9.1,1
E 161 St & Park Ave,2022-04-11,8.8,1
Vesey St & Church St,2022-04-23,13.3,1
E 85 St & York Ave,2022-04-01,13.1,1
W 36 St & 7 Ave,2022-04-23,13.3,1
W 70 St & Amsterdam Ave,2022-04-23,13.3,1
Allen St & Stanton St,2022-04-02,7.2,1
Division St & Bowery,2022-04-08,12.8,1
8 Ave & W 31 St,2022-04-22,14.6,1
E 72 St & York Ave,2022-04-22,14.6,1
6 Ave & 21 St,2022-04-05,9.7,1
Broadway & E 21 St,2022-04-29,10.4,1
Rockaway Ave & Bainbridge St,2022-04-24,12.8,1
Lafayette Ave & Ft Greene Pl,2022-04-07,9.1,1
Plaza St East & Flatbush Ave,2022-04-23,13.3,1
E 20 St & FDR Dr,2022-04-09,11.4,1
Broadway & W 61 St,2022-04-20,9.4,1
Atlantic Ave & Furman St,2022-04-05,9.7,1
E 7 St & Ave C,2022-04-11,8.8,1
E 40 St & 5 Ave,2022-04-05,9.7,1
W 20 St & 10 Ave,2022-04-13,15.4,1
Edgecombe Ave & W 145 St,2022-04-29,10.4,1
W 31 St & 7 Ave,2022-04-02,7.2,1
Bergen St & Smith St,2022-04-14,16.3,1
E 3 St & 1 Ave,2022-04-16,15.7,1
Schermerhorn St & Bond St,2022-04-22,14.6,1
Queens Plaza North & Crescent St,2022-04-24,12.8,1
Pike St & Monroe St,2022-04-25,10.4,1
W 34 St &\tHudson Blvd E,2022-04-14,16.3,1
Grand Concourse & E 167 St,2022-04-29,10.4,1
Schermerhorn St & Court St,2022-04-29,10.4,1
Washington St & Barrow St,2022-04-05,9.7,1
Greenpoint Ave & Manhattan Ave,2022-04-30,12.9,1
E 17 St & Broadway,2022-04-15,15.7,1
W 22 St & 8 Ave,2022-04-20,9.4,1
Grand Army Plaza & Plaza St West,2022-04-23,13.3,1
21 St & 31 Dr,2022-04-19,7.6,1
5 Ave & E 72 St,2022-04-21,10.6,1
5 Ave & 3 St,2022-04-04,7.6,1
River Ter & Warren St,2022-04-29,10.4,1
E 89 St & York Ave,2022-04-29,10.4,1
Central Park West & W 72 St,2022-04-25,10.4,1
W 18 St & 9 Ave,2022-04-12,13.4,1
34 Ave & 13 St,2022-04-19,7.6,1
W 37 St & 5 Ave,2022-04-02,7.2,1
18 St & 27 Ave,2022-04-13,15.4,1
Pacific St & Classon Ave,2022-04-04,7.6,1
W 44 St & 11 Ave,2022-04-04,7.6,1
Broadway & W 58 St,2022-04-13,15.4,1
Madison Av & E 51 St,2022-04-22,14.6,1
31 Ave & 34 St,2022-04-21,10.6,1
12 Ave & W 40 St,2022-04-26,11.5,1
West End Ave & W 78 St,2022-04-26,11.5,1
Willoughby Ave & Hall St,2022-04-24,12.8,1
8 Ave & W 49 St,2022-04-01,13.1,1
1 St & 6 Ave,2022-04-24,12.8,1
W 44 St & 11 Ave,2022-04-25,10.4,1
Greenwich St & W Houston St,2022-04-20,9.4,1
2 Ave & E 72 St,2022-04-27,11.6,1
W 107 St & Columbus Ave,2022-04-29,10.4,1
1 Ave & E 78 St,2022-04-26,11.5,1
1 Ave & E 78 St,2022-04-14,16.3,1
E 72 St & Park Ave,2022-04-11,8.8,1
1 St & 6 Ave,2022-04-10,8.6,1
Cedar St & Evergreen Ave,2022-04-24,12.8,1
E 80 St & 2 Ave,2022-04-18,7.9,1
W 20 St & 10 Ave,2022-04-13,15.4,1
West End Ave & W 78 St,2022-04-01,13.1,1
10 St & 5 Ave,2022-04-12,13.4,1
W 76 St & Columbus Ave,2022-04-05,9.7,1
Columbus Ave & W 72 St,2022-04-01,13.1,1
Pearl St & Hanover Square,2022-04-14,16.3,1
1 Ave & E 62 St,2022-04-21,10.6,1
Amsterdam Ave & W 82 St,2022-04-17,8.3,1
W 43 St & 10 Ave,2022-04-23,13.3,1
6 Ave & W 33 St,2022-04-05,9.7,1
Bergen St & 4 Ave,2022-04-27,11.6,1
W 43 St & 10 Ave,2022-04-23,13.3,1
Lenox Ave & W 111 St,2022-04-04,7.6,1
W 43 St & 10 Ave,2022-04-06,8.6,1
West End Ave & W 60 St,2022-04-04,7.6,1
Division St & Bowery,2022-04-15,15.7,1
8 Ave & W 31 St,2022-04-06,8.6,1
8 Ave & W 31 St,2022-04-07,9.1,1
Front St & Washington St,2022-04-22,14.6,1
Cooper Square & Astor Pl,2022-04-14,16.3,1
Wythe Ave & Metropolitan Ave,2022-04-25,10.4,1
Willoughby Ave & Hall St,2022-04-11,8.8,1
Perry St & Greenwich Ave,2022-04-20,9.4,1
E 13 St & 2 Ave,2022-04-16,15.7,1
Central Park W & W 97 St,2022-04-24,12.8,1
Lefferts Pl & Franklin Ave,2022-04-10,8.6,1
Vernon Blvd & 50 Ave,2022-04-24,12.8,1
Broadway & W 53 St,2022-04-02,7.2,1
Kingsland Ave & Nassau Ave,2022-04-13,15.4,1
W 47 St & 6 Ave,2022-04-16,15.7,1
8 Ave & W 52 St,2022-04-15,15.7,1
1 Ave & E 68 St,2022-04-13,15.4,1
Broadway & W 36 St,2022-04-13,15.4,1
31 Ave & Steinway St,2022-04-10,8.6,1
E 45 St & 3 Ave,2022-04-27,11.6,1
W 35 St & Dyer Ave,2022-04-18,7.9,1
Sterling Pl & Bedford Ave,2022-04-24,12.8,1
Broadway & W 58 St,2022-04-28,8.2,1
Bank St & Hudson St,2022-04-30,12.9,1
2 Ave & E 29 St,2022-04-18,7.9,1
E 10 St & Avenue A,2022-04-14,16.3,1
E 2 St & Avenue C,2022-04-23,13.3,1
31 Ave & Crescent St,2022-04-02,7.2,1
Columbus Ave & W 72 St,2022-04-26,11.5,1
E 32 St & Park Ave,2022-04-25,10.4,1
E 48 St & 5 Ave,2022-04-01,13.1,1
8 Ave & W 49 St,2022-04-11,8.8,1
Suffolk St & Stanton St,2022-04-04,7.6,1
Madison Ave & E 120 St,2022-04-23,13.3,1
W 42 St & Dyer Ave,2022-04-21,10.6,1
Bergen St & Smith St,2022-04-10,8.6,1
Grand Army Plaza & Plaza St West,2022-04-08,12.8,1
Madison Ave & E 26 St,2022-04-01,13.1,1
E 58 St & 3 Ave,2022-04-27,11.6,1
Grand St & Elizabeth St,2022-04-09,11.4,1
MacDougal St & Prince St,2022-04-02,7.2,1
1 St & 6 Ave,2022-04-24,12.8,1
Duffield St & Willoughby St,2022-04-20,9.4,1
West End Ave & W 78 St,2022-04-02,7.2,1
King St & Varick St,2022-04-19,7.6,1
Hanson Pl & Ashland Pl,2022-04-15,15.7,1
E 11 St & 1 Ave,2022-04-25,10.4,1
Central Park W & W 103 St,2022-04-08,12.8,1
Pier 40 - Hudson River Park,2022-04-10,8.6,1
Reade St & Broadway,2022-04-15,15.7,1
Johnson St & Gold St,2022-04-23,13.3,1
Cleveland Pl & Spring St,2022-04-30,12.9,1
W 31 St & 7 Ave,2022-04-26,11.5,1
Adams St & Prospect St,2022-04-15,15.7,1
W 30 St & 8 Ave,2022-04-20,9.4,1
Kane St & Clinton St,2022-04-05,9.7,1
Carlton Ave & Dean St,2022-04-07,9.1,1
St Nicholas Ave & Manhattan Ave,2022-04-28,8.2,1
Beaver St & Fayette St,2022-04-26,11.5,1
W 22 St & 10 Ave,2022-04-23,13.3,1
Monroe St & Bedford Ave,2022-04-02,7.2,1
W 17 St & 8 Ave,2022-04-05,9.7,1
E 84 St & Park Ave,2022-04-13,15.4,1
West St & Chambers St,2022-04-23,13.3,1
Steinway St & 28 Ave,2022-04-26,11.5,1
5 Ave & E 72 St,2022-04-17,8.3,1
5 Ave & E 63 St,2022-04-26,11.5,1
12 Ave & W 40 St,2022-04-12,13.4,1
Frederick Douglass Blvd & W 112 St,2022-04-22,14.6,1
E 91 St & 2 Ave,2022-04-04,7.6,1
Franklin St & Dupont St,2022-04-05,9.7,1
Central Park West & W 68 St,2022-04-18,7.9,1
West St & Liberty St,2022-04-25,10.4,1
W 104 St & Amsterdam Ave,2022-04-22,14.6,1
Devoe St & Lorimer St,2022-04-13,15.4,1
Central Park West & W 72 St,2022-04-09,11.4,1
14 St & 7 Ave,2022-04-10,8.6,1
6 Ave & W 34 St,2022-04-12,13.4,1
Riverside Blvd & W 67 St,2022-04-14,16.3,1
Riverside Dr & W 72 St,2022-04-20,9.4,1
E 25 St & 1 Ave,2022-04-27,11.6,1
E 76 St & Park Ave,2022-04-29,10.4,1
E 81 St & Park Ave,2022-04-12,13.4,1
36 Ave & 10 St,2022-04-13,15.4,1
W 87 St & Amsterdam Ave,2022-04-11,8.8,1
Greene Ave & Throop Ave,2022-04-20,9.4,1
Bleecker St & Crosby St,2022-04-06,8.6,1
W 70 St & Amsterdam Ave,2022-04-15,15.7,1
Broadway & E 14 St,2022-04-22,14.6,1
Allen St & Stanton St,2022-04-23,13.3,1
Frost St & Meeker Ave,2022-04-21,10.6,1
E 81 St & 3 Ave,2022-04-11,8.8,1
E 81 St & 3 Ave,2022-04-21,10.6,1
Bergen St & Vanderbilt Ave,2022-04-15,15.7,1
West Drive & Prospect Park West,2022-04-12,13.4,1
Central Park S & 6 Ave,2022-04-12,13.4,1
Bialystoker Pl & Delancey St,2022-04-11,8.8,1
W 64 St & Thelonious Monk Circle,2022-04-01,13.1,1
Adam Clayton Powell Blvd & W 141 St,2022-04-27,11.6,1
E 12 St & Ave C,2022-04-27,11.6,1
Mott St & Prince St,2022-04-17,8.3,1
1 Ave & E 18 St,2022-04-16,15.7,1
E 76 St & Park Ave,2022-04-29,10.4,1
Stanton St & Norfolk St,2022-04-17,8.3,1
W 13 St & 5 Ave,2022-04-06,8.6,1
Henry St & Atlantic Ave,2022-04-05,9.7,1
76 St & 21 Ave,2022-04-03,7.0,1
W 12 St & Hudson St,2022-04-26,11.5,1
Broadway & W 29 St,2022-04-19,7.6,1
Broadway & W 25 St,2022-04-17,8.3,1
E 14 St & 1 Ave,2022-04-15,15.7,1
4 Ave & E 12 St,2022-04-19,7.6,1
Bank St & Washington St,2022-04-24,12.8,1
S 4 St & Wythe Ave,2022-04-13,15.4,1
46 Ave & 5 St,2022-04-12,13.4,1
